Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
470,470.7709,Acinetobacter baumannii strain MRSN7257,gentamicin,Intermediate,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7534,Acinetobacter baumannii strain MRSN15046,tetracycline,Intermediate,8,=,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7678,Acinetobacter baumannii strain MRSN7220,ampicillin/sulbactam,Resistant,32/16,>=,32/16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7793,Acinetobacter baumannii strain MRSN7372,trimethoprim/sulfamethoxazole,Resistant,2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7462,Acinetobacter baumannii strain MRSN11745,tigecycline,Susceptible,2,=,2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7467,Acinetobacter baumannii strain MRSN11750,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7813,Acinetobacter baumannii strain MRSN7394,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7617,Acinetobacter baumannii strain MRSN7128,amikacin,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7634,Acinetobacter baumannii strain MRSN7149,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7637,Acinetobacter baumannii strain MRSN7154,ampicillin/sulbactam,Resistant,16/8,>,16/8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7854,Acinetobacter baumannii strain MRSN7460,cefoxitin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7534,Acinetobacter baumannii strain MRSN15046,ceftriaxone,Susceptible,8,<=,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7779,Acinetobacter baumannii strain MRSN7355,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7788,Acinetobacter baumannii strain MRSN7365,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7774,Acinetobacter baumannii strain MRSN7350,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7653,Acinetobacter baumannii strain MRSN7170,imipenem,Susceptible,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7449,Acinetobacter baumannii strain MRSN11723,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.746,Acinetobacter baumannii strain MRSN11742,aztreonam,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7575,Acinetobacter baumannii strain MRSN2441,levofloxacin,Resistant,8,>=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.1561,Acinetobacter baumannii strain MRSN4119,ceftazidime,Resistant,>=64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,23812239
470,470.7536,Acinetobacter baumannii strain MRSN15048,amikacin,Susceptible,8,<=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7834,Acinetobacter baumannii strain MRSN7419,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7794,Acinetobacter baumannii strain MRSN7373,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7806,Acinetobacter baumannii strain MRSN7387,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.8031,Acinetobacter baumannii strain MRSN7751,gentamicin,Resistant,16,>=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.8072,Acinetobacter baumannii strain MRSN83,cefazolin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7638,Acinetobacter baumannii strain MRSN7155,levofloxacin,Resistant,8,>=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.1553,Acinetobacter baumannii strain MRSN16881,ampicillin/sulbactam,Resistant,>=32/16,>=,32/16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.7782,Acinetobacter baumannii strain MRSN7359,imipenem,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7538,Acinetobacter baumannii strain MRSN15065,ampicillin/sulbactam,Resistant,16/8,>,16/8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1565,Acinetobacter baumannii strain MRSN6273,trimethoprim/sulfamethoxazole,Resistant,>=16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,23812239
470,470.7788,Acinetobacter baumannii strain MRSN7365,amikacin,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7422,Acinetobacter baumannii strain MRSN11671,cefotaxime,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7813,Acinetobacter baumannii strain MRSN7394,ciprofloxacin,Resistant,4,>=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7748,Acinetobacter baumannii strain MRSN7310,cefoxitin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7505,Acinetobacter baumannii strain MRSN11811,tetracycline,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7786,Acinetobacter baumannii strain MRSN7363,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7439,Acinetobacter baumannii strain MRSN11708,ampicillin/sulbactam,Resistant,32/16,>=,32/16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7504,Acinetobacter baumannii strain MRSN11807,cefazolin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7656,Acinetobacter baumannii strain MRSN7173,imipenem,Susceptible,2,=,2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7781,Acinetobacter baumannii strain MRSN7357,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7761,Acinetobacter baumannii strain MRSN7328,imipenem,Susceptible,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.743,Acinetobacter baumannii strain MRSN11688,aztreonam,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7837,Acinetobacter baumannii strain MRSN7423,tobramycin,Susceptible,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7423,Acinetobacter baumannii strain MRSN11674,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7453,Acinetobacter baumannii strain MRSN11729,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7809,Acinetobacter baumannii strain MRSN7390,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7463,Acinetobacter baumannii strain MRSN11746,ceftazidime,Resistant,16,>,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7854,Acinetobacter baumannii strain MRSN7460,ciprofloxacin,Susceptible,1,<=,1,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7689,Acinetobacter baumannii strain MRSN7235,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1565,Acinetobacter baumannii strain MRSN6273,aztreonam,Resistant,==16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,23812239
470,470.7834,Acinetobacter baumannii strain MRSN7419,cefoxitin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.1551,Acinetobacter baumannii strain MRSN16896,ceftriaxone,Intermediate,==16,=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.7771,Acinetobacter baumannii strain MRSN7347,gentamicin,Susceptible,1,<=,1,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7467,Acinetobacter baumannii strain MRSN11750,ampicillin/sulbactam,Susceptible,8/4,<=,8/4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7656,Acinetobacter baumannii strain MRSN7173,ceftazidime,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.8085,Acinetobacter baumannii strain MRSN8901,aztreonam,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7415,Acinetobacter baumannii strain MRSN10371,carbapenem,Resistant,,,,,,,,,,,AdaBoost Classifier,,"Accuracy:0.936, F1 score:0.942, AUC:0.957",Computational Method,,
470,470.7595,Acinetobacter baumannii strain MRSN7086,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7469,Acinetobacter baumannii strain MRSN11753,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1551,Acinetobacter baumannii strain MRSN16896,gentamicin,Resistant,>8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,25824815
470,470.7799,Acinetobacter baumannii strain MRSN7379,tetracycline,Susceptible,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7728,Acinetobacter baumannii strain MRSN7284,imipenem,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7857,Acinetobacter baumannii strain MRSN7462,gentamicin,Intermediate,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7774,Acinetobacter baumannii strain MRSN7350,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7493,Acinetobacter baumannii strain MRSN11788,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.8074,Acinetobacter baumannii strain MRSN85,nitrofurantoin,Resistant,512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.8086,Acinetobacter baumannii strain MRSN8902,imipenem,Susceptible,2,=,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.8092,Acinetobacter baumannii strain MRSN908,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7747,Acinetobacter baumannii strain MRSN7309,tetracycline,Susceptible,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1551,Acinetobacter baumannii strain MRSN16896,amikacin,Resistant,>32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,25824815
470,470.7817,Acinetobacter baumannii strain MRSN7402,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7644,Acinetobacter baumannii strain MRSN7161,nitrofurantoin,Resistant,512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7443,Acinetobacter baumannii strain MRSN11713,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7499,Acinetobacter baumannii strain MRSN11797,amikacin,Intermediate,32,=,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7589,Acinetobacter baumannii strain MRSN7072,levofloxacin,Resistant,4,>,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7688,Acinetobacter baumannii strain MRSN7232,carbapenem,Susceptible,,,,,,,,,,,AdaBoost Classifier,,"Accuracy:0.936, F1 score:0.942, AUC:0.957",Computational Method,,
470,470.7832,Acinetobacter baumannii strain MRSN7417,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7473,Acinetobacter baumannii strain MRSN11760,cefotaxime,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1552,Acinetobacter baumannii strain MRSN16898,imipenem,Susceptible,==1,=,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.7745,Acinetobacter baumannii strain MRSN7306,carbapenem,Susceptible,,,,,,,,,,,AdaBoost Classifier,,"Accuracy:0.936, F1 score:0.942, AUC:0.957",Computational Method,,
470,470.7782,Acinetobacter baumannii strain MRSN7359,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7421,Acinetobacter baumannii strain MRSN11669,aztreonam,Resistant,16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.8072,Acinetobacter baumannii strain MRSN83,ampicillin/sulbactam,Intermediate,16/8,=,16/8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.1561,Acinetobacter baumannii strain MRSN4119,gentamicin,Resistant,>8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,23812239
470,470.7666,Acinetobacter baumannii strain MRSN7204,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7861,Acinetobacter baumannii strain MRSN7468,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7453,Acinetobacter baumannii strain MRSN11729,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7836,Acinetobacter baumannii strain MRSN7421,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7761,Acinetobacter baumannii strain MRSN7328,nitrofurantoin,Resistant,512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7693,Acinetobacter baumannii strain MRSN7238,imipenem,Susceptible,2,=,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7529,Acinetobacter baumannii strain MRSN15039,ampicillin/sulbactam,Resistant,16/8,>,16/8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7666,Acinetobacter baumannii strain MRSN7204,levofloxacin,Susceptible,0.25,=,0.25,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7556,Acinetobacter baumannii strain MRSN15086,meropenem,Susceptible,1,=,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7441,Acinetobacter baumannii strain MRSN11710,cefazolin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7975,Acinetobacter baumannii strain MRSN7655,tobramycin,Susceptible,1,<=,1,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7466,Acinetobacter baumannii strain MRSN11749,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7539,Acinetobacter baumannii strain MRSN15066,ampicillin/sulbactam,Intermediate,16/8,=,16/8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7928,Acinetobacter baumannii strain MRSN7570,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.1551,Acinetobacter baumannii strain MRSN16896,ampicillin/sulbactam,Susceptible,<=8/4,<=,8/4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,25824815
470,470.7871,Acinetobacter baumannii strain MRSN7481,gentamicin,Susceptible,1,<=,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7693,Acinetobacter baumannii strain MRSN7238,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7469,Acinetobacter baumannii strain MRSN11753,aztreonam,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1359,Acinetobacter baumannii strain MRSN16897,gentamicin,Intermediate,==8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.7439,Acinetobacter baumannii strain MRSN11708,cefotaxime,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.8082,Acinetobacter baumannii strain MRSN89,cefazolin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7439,Acinetobacter baumannii strain MRSN11708,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1552,Acinetobacter baumannii strain MRSN16898,levofloxacin,Resistant,>4,>,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,25824815
470,470.7855,Acinetobacter baumannii strain MRSN7459,cefoxitin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7856,Acinetobacter baumannii strain MRSN7461,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1551,Acinetobacter baumannii strain MRSN16896,nitrofurantoin,Resistant,>=512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.8041,Acinetobacter baumannii strain MRSN7776,aztreonam,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7534,Acinetobacter baumannii strain MRSN15046,doripenem,Susceptible,0.5,<=,0.5,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7834,Acinetobacter baumannii strain MRSN7419,aztreonam,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7577,Acinetobacter baumannii strain MRSN2830,amikacin,Susceptible,4,<=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7441,Acinetobacter baumannii strain MRSN11710,aztreonam,Intermediate,16,=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7516,Acinetobacter baumannii strain MRSN11826,cefazolin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7745,Acinetobacter baumannii strain MRSN7306,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7505,Acinetobacter baumannii strain MRSN11811,aztreonam,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7857,Acinetobacter baumannii strain MRSN7462,meropenem,Intermediate,8,=,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7962,Acinetobacter baumannii strain MRSN7636,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7819,Acinetobacter baumannii strain MRSN7404,ciprofloxacin,Resistant,4,>=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7534,Acinetobacter baumannii strain MRSN15046,tobramycin,Susceptible,4,<=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7469,Acinetobacter baumannii strain MRSN11753,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7666,Acinetobacter baumannii strain MRSN7204,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7443,Acinetobacter baumannii strain MRSN11713,tigecycline,Intermediate,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.743,Acinetobacter baumannii strain MRSN11688,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7757,Acinetobacter baumannii strain MRSN7324,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7805,Acinetobacter baumannii strain MRSN7386,amikacin,Susceptible,8,<=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7436,Acinetobacter baumannii strain MRSN11705,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7437,Acinetobacter baumannii strain MRSN11706,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7794,Acinetobacter baumannii strain MRSN7373,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7551,Acinetobacter baumannii strain MRSN15081,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7502,Acinetobacter baumannii strain MRSN11804,imipenem,Intermediate,8,=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7449,Acinetobacter baumannii strain MRSN11723,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7768,Acinetobacter baumannii strain MRSN7344,gentamicin,Resistant,16,>=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7505,Acinetobacter baumannii strain MRSN11811,tobramycin,Susceptible,4,<=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7834,Acinetobacter baumannii strain MRSN7419,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7656,Acinetobacter baumannii strain MRSN7173,ampicillin/sulbactam,Susceptible,4/2,=,4/2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.742,Acinetobacter baumannii strain MRSN11660,ceftriaxone,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7811,Acinetobacter baumannii strain MRSN7392,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7469,Acinetobacter baumannii strain MRSN11753,ampicillin/sulbactam,Susceptible,8/4,<=,8/4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
